URL,Slug,Route source,Page type,Subtype,HTTP status,Indexable,Robots,Canonical,Self-canonical,Sitemap status,Title,H1,Meta description,SSR main content,Internal inlinks,Click depth,Orphan,Content fingerprint,Quality status
https://derivativecalculatorai.com/integral-of-3x3-+-4sinx,integral-of-3x3-+-4sinx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-3x3-+-4sinx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-3x4--x3,integral-of-3x4--x3,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-3x4--x3,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-2ex-+-1-over-2x-+-31-over-1+x2,integral-of-1-over-2ex-+-1-over-2x-+-31-over-1+x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-2ex-+-1-over-2x-+-31-over-1+x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of--1-over-1+x2-+-21-over-x2,integral-of--1-over-1+x2-+-21-over-x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of--1-over-1+x2-+-21-over-x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-2ex-+-x4-+-3ex,integral-of-1-over-2ex-+-x4-+-3ex,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-2ex-+-x4-+-3ex,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-2x3-+-4ex,integral-of-2x3-+-4ex,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-2x3-+-4ex,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-5cosx-+-x-+-1-over-21-over-sqrt1-x2,integral-of-5cosx-+-x-+-1-over-21-over-sqrt1-x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-5cosx-+-x-+-1-over-21-over-sqrt1-x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-2sinx-+-1-over-21-over-sqrt1-x2,integral-of-1-over-2sinx-+-1-over-21-over-sqrt1-x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-2sinx-+-1-over-21-over-sqrt1-x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of--lnx-+-1-over-2x4,integral-of--lnx-+-1-over-2x4,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of--lnx-+-1-over-2x4,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-2tanx-+-21-over-x2-+-sinx,integral-of-1-over-2tanx-+-21-over-x2-+-sinx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-2tanx-+-21-over-x2-+-sinx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-2x-+-1-over-2sqrtx,integral-of-1-over-2x-+-1-over-2sqrtx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-2x-+-1-over-2sqrtx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-5x-+-1-over-2tanx,integral-of-5x-+-1-over-2tanx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-5x-+-1-over-2tanx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-3x3--x,integral-of-3x3--x,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-3x3--x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-5x4-+-5x,integral-of-5x4-+-5x,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-5x4-+-5x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-2lnx-+-51-over-sqrt1-x2,integral-of-2lnx-+-51-over-sqrt1-x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-2lnx-+-51-over-sqrt1-x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of--1-over-sqrt1-x2-+-1-over-21-over-x2,integral-of--1-over-sqrt1-x2-+-1-over-21-over-x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of--1-over-sqrt1-x2-+-1-over-21-over-x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-2ex-+-4x2,integral-of-1-over-2ex-+-4x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-2ex-+-4x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-3sqrtx-+-5lnx,integral-of-3sqrtx-+-5lnx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-3sqrtx-+-5lnx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-21-over-1+x2-+-4x4-+-sqrtx,integral-of-21-over-1+x2-+-4x4-+-sqrtx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-21-over-1+x2-+-4x4-+-sqrtx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-41-over-x2-+-4x,integral-of-41-over-x2-+-4x,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-41-over-x2-+-4x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-x-+-cosx-+-3secx2,integral-of-1-over-x-+-cosx-+-3secx2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-x-+-cosx-+-3secx2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of--1-over-x--x4-+-2secx2,integral-of--1-over-x--x4-+-2secx2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of--1-over-x--x4-+-2secx2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-4cosx-+-2cosx-+-5tanx,integral-of-4cosx-+-2cosx-+-5tanx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-4cosx-+-2cosx-+-5tanx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-cosx-+-3sinx,integral-of-cosx-+-3sinx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-cosx-+-3sinx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-3ex-+-x--secx2,integral-of-3ex-+-x--secx2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-3ex-+-x--secx2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-31-over-1+x2-+-tanx,integral-of-31-over-1+x2-+-tanx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-31-over-1+x2-+-tanx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of--x--x2-+-4tanx,integral-of--x--x2-+-4tanx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of--x--x2-+-4tanx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of--x3-+-41-over-1+x2,integral-of--x3-+-41-over-1+x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of--x3-+-41-over-1+x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-x-+-1-over-2x-+-41-over-x2,integral-of-1-over-x-+-1-over-2x-+-41-over-x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-x-+-1-over-2x-+-41-over-x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-4sinx-+-1-over-2secx2,integral-of-4sinx-+-1-over-2secx2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-4sinx-+-1-over-2secx2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-2cosx-+-ex,integral-of-1-over-2cosx-+-ex,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-2cosx-+-ex,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-2sqrtx-+-1-over-2x2,integral-of-2sqrtx-+-1-over-2x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-2sqrtx-+-1-over-2x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of--1-over-1+x2-+-4x,integral-of--1-over-1+x2-+-4x,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of--1-over-1+x2-+-4x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-x2--sqrtx--x,integral-of-1-over-x2--sqrtx--x,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-x2--sqrtx--x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-3x-+-2lnx-+-41-over-x,integral-of-3x-+-2lnx-+-41-over-x,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-3x-+-2lnx-+-41-over-x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-2x2--secx2,integral-of-2x2--secx2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-2x2--secx2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-4x2--lnx,integral-of-4x2--lnx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-4x2--lnx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-2x4-+-1-over-21-over-x,integral-of-2x4-+-1-over-21-over-x,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-2x4-+-1-over-21-over-x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-5x3-+-5lnx,integral-of-5x3-+-5lnx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-5x3-+-5lnx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-2ex-+-5ex,integral-of-1-over-2ex-+-5ex,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-2ex-+-5ex,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-5x4-+-3x3-+-3lnx,integral-of-5x4-+-3x3-+-3lnx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-5x4-+-3x3-+-3lnx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-31-over-x-+-1-over-2sinx,integral-of-31-over-x-+-1-over-2sinx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-31-over-x-+-1-over-2sinx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-5sqrtx-+-3x-+-21-over-x2,integral-of-5sqrtx-+-3x-+-21-over-x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-5sqrtx-+-3x-+-21-over-x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-x-+-3x4,integral-of-1-over-x-+-3x4,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-x-+-3x4,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-5cosx-+-2x3,integral-of-5cosx-+-2x3,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-5cosx-+-2x3,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-5sinx-+-5cosx-+-1-over-2ex,integral-of-5sinx-+-5cosx-+-1-over-2ex,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-5sinx-+-5cosx-+-1-over-2ex,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-3cosx-+-41-over-1+x2-+-5x4,integral-of-3cosx-+-41-over-1+x2-+-5x4,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-3cosx-+-41-over-1+x2-+-5x4,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-5tanx-+-4sqrtx,integral-of-5tanx-+-4sqrtx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-5tanx-+-4sqrtx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-sqrt1-x2-+-1-over-x,integral-of-1-over-sqrt1-x2-+-1-over-x,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-sqrt1-x2-+-1-over-x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-x-+-2tanx,integral-of-x-+-2tanx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-x-+-2tanx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-5secx2-+-2lnx-+-3secx2,integral-of-5secx2-+-2lnx-+-3secx2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-5secx2-+-2lnx-+-3secx2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of--ex-+-1-over-21-over-x-+-1-over-2sinx,integral-of--ex-+-1-over-21-over-x-+-1-over-2sinx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of--ex-+-1-over-21-over-x-+-1-over-2sinx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-cosx-+-41-over-x-+-3x3,integral-of-cosx-+-41-over-x-+-3x3,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-cosx-+-41-over-x-+-3x3,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-41-over-1+x2-+-5cosx,integral-of-41-over-1+x2-+-5cosx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-41-over-1+x2-+-5cosx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-51-over-x-+-1-over-1+x2,integral-of-51-over-x-+-1-over-1+x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-51-over-x-+-1-over-1+x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-5x2--cosx-+-1-over-2x,integral-of-5x2--cosx-+-1-over-2x,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-5x2--cosx-+-1-over-2x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-2tanx-+-1-over-2cosx,integral-of-1-over-2tanx-+-1-over-2cosx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-2tanx-+-1-over-2cosx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-ex-+-51-over-sqrt1-x2,integral-of-ex-+-51-over-sqrt1-x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-ex-+-51-over-sqrt1-x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of--tanx--sqrtx,integral-of--tanx--sqrtx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of--tanx--sqrtx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-3sinx-+-41-over-1+x2,integral-of-3sinx-+-41-over-1+x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-3sinx-+-41-over-1+x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-5cosx-+-3secx2,integral-of-5cosx-+-3secx2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-5cosx-+-3secx2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of--secx2-+-x4-+-2ex,integral-of--secx2-+-x4-+-2ex,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of--secx2-+-x4-+-2ex,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of--sinx-+-2x,integral-of--sinx-+-2x,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of--sinx-+-2x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-2x4--1-over-1+x2--tanx,integral-of-2x4--1-over-1+x2--tanx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-2x4--1-over-1+x2--tanx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-21-over-1+x2-+-5lnx,integral-of-1-over-21-over-1+x2-+-5lnx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-21-over-1+x2-+-5lnx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of--1-over-x--ex,integral-of--1-over-x--ex,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of--1-over-x--ex,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-2cosx-+-3x3-+-1-over-2sinx,integral-of-1-over-2cosx-+-3x3-+-1-over-2sinx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-2cosx-+-3x3-+-1-over-2sinx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-21-over-sqrt1-x2-+-21-over-x,integral-of-1-over-21-over-sqrt1-x2-+-21-over-x,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-21-over-sqrt1-x2-+-21-over-x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-5sinx-+-x3-+-4lnx,integral-of-5sinx-+-x3-+-4lnx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-5sinx-+-x3-+-4lnx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-3sinx--tanx-+-lnx,integral-of-3sinx--tanx-+-lnx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-3sinx--tanx-+-lnx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-ex-+-5x2,integral-of-ex-+-5x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-ex-+-5x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of--ex-+-1-over-2x3,integral-of--ex-+-1-over-2x3,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of--ex-+-1-over-2x3,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-5x4-+-5tanx-+-4cosx,integral-of-5x4-+-5tanx-+-4cosx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-5x4-+-5tanx-+-4cosx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-4x2-+-5x,integral-of-4x2-+-5x,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-4x2-+-5x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of--1-over-x2-+-1-over-2tanx,integral-of--1-over-x2-+-1-over-2tanx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of--1-over-x2-+-1-over-2tanx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-21-over-x-+-4x3,integral-of-1-over-21-over-x-+-4x3,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-21-over-x-+-4x3,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-x-+-5secx2-+-31-over-x2,integral-of-x-+-5secx2-+-31-over-x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-x-+-5secx2-+-31-over-x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-x3-+-1-over-2secx2,integral-of-x3-+-1-over-2secx2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-x3-+-1-over-2secx2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-41-over-x2-+-3secx2-+-2tanx,integral-of-41-over-x2-+-3secx2-+-2tanx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-41-over-x2-+-3secx2-+-2tanx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of--x4--x3,integral-of--x4--x3,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of--x4--x3,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of--x3-+-2x,integral-of--x3-+-2x,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of--x3-+-2x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-2sqrtx-+-1-over-21-over-1+x2,integral-of-2sqrtx-+-1-over-21-over-1+x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-2sqrtx-+-1-over-21-over-1+x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-2tanx-+-31-over-x2,integral-of-2tanx-+-31-over-x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-2tanx-+-31-over-x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-1+x2-+-2x4,integral-of-1-over-1+x2-+-2x4,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-1+x2-+-2x4,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-4x4-+-51-over-1+x2,integral-of-4x4-+-51-over-1+x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-4x4-+-51-over-1+x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-3x4-+-4x2,integral-of-3x4-+-4x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-3x4-+-4x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-3sqrtx-+-2cosx,integral-of-3sqrtx-+-2cosx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-3sqrtx-+-2cosx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-1-over-2tanx-+-1-over-2x-+-31-over-x2,integral-of-1-over-2tanx-+-1-over-2x-+-31-over-x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-1-over-2tanx-+-1-over-2x-+-31-over-x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-2x3-+-5sqrtx,integral-of-2x3-+-5sqrtx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-2x3-+-5sqrtx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-4x4-+-4x,integral-of-4x4-+-4x,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-4x4-+-4x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of--lnx-+-3x2-+-x2,integral-of--lnx-+-3x2-+-x2,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of--lnx-+-3x2-+-x2,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-2sinx-+-1-over-2ex,integral-of-2sinx-+-1-over-2ex,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-2sinx-+-1-over-2ex,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-51-over-x2-+-5x3--sinx,integral-of-51-over-x2-+-5x3--sinx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-51-over-x2-+-5x3--sinx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-3x2-+-51-over-x,integral-of-3x2-+-51-over-x,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-3x2-+-51-over-x,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
https://derivativecalculatorai.com/integral-of-lnx--cosx,integral-of-lnx--cosx,problems.json,integral,problem,200,Yes,index,https://derivativecalculatorai.com/integral-of-lnx--cosx,Yes,Excluded,,,Yes,Partial,0,0,Unknown,,Not reviewed
